company,status,address,city,county,state,zip,tiv,latitude,longitude,model_type,loss_type,overall_risk_class,severity_class,frequency_class,distance_to_high_hazard,customer_zone
3,active,6509 Gwin Rd,Oakland,Alameda,CA,94611,877998,37.847,-122.2153,bad,wind,minimal,high,low,22,47
1,active,115 Hazel Ln,Piedmont,Alameda,CA,94611,1872850,37.82257,-122.23116,good,smoke,extreme,extreme,medium,27,37
2,active,151 Hazel Ln,Piedmont,Alameda,CA,94611,1736559,37.82211,-122.23142,good,fire,low,medium,medium,21,21
3,active,83 Gypsy Ln,Berkeley,Alameda,CA,94705,3415096,37.86458,-122.23053,bad,wind,minimal,extreme,minimal,5,10
1,active,795 Hilldale Ave,Berkeley,Alameda,CA,94708,2111285,37.89669,-122.26444,bad,wind,high,high,minimal,32,42
2,active,733 Hichborn St,Vallejo,Solano,CA,94590,855464,38.11305,-122.25864,good,smoke,extreme,high,minimal,14,36
3,active,17340 High Road,Sonoma,Sonoma,CA,95476,944871,38.32474,-122.45487,good,fire,extreme,low,extreme,2,50
1,active,806 Griffon Ct,Danville,Contra Costa,CA,94506,2866409,37.79469,-121.88493,ugly,fire,medium,medium,extreme,34,7
2,active,29 Hastings Ct,Moraga,Contra Costa,CA,94556,1071260,37.82576,-122.11285,bad,wind,low,minimal,low,5,4
3,active,28128 Greenwood Way,Tracy,San Joaquin,CA,95304,3089677,37.69949,-121.40984,good,wind,extreme,medium,medium,47,41
1,active,4544 Glover Way,Carmichael,Sacramento,CA,95608,2660234,38.64723,-121.33492,good,fire,extreme,high,low,46,21
2,active,8438 Granite Cove,Granite Bay,Placer,CA,95746,2187152,38.74517,-121.16033,bad,smoke,medium,medium,high,40,4
3,active,1070 Grizzly Way,Arnold,Calaveras,CA,95223,744978,38.25651,-120.33826,good,smoke,low,low,extreme,40,21
1,active,255 Hawkins Peak Rd,Markleeville,Alpine,CA,96120,3200412,38.81676,-119.7914,good,smoke,medium,minimal,high,31,40
2,active,18967 Goodvale Rd,Santa Clarita,Los Angeles,CA,91351,3996051,34.42887,-118.46663,good,fire,minimal,high,high,31,44
3,active,42877 Hawk Dr,Big Bear City,San Bernardino,CA,92314,1678611,34.24153,-116.86715,good,fire,low,medium,extreme,36,29
1,active,1133 Heritage Trail,Big Bear City,San Bernardino,CA,92314,1458242,34.23985,-116.82199,bad,wind,medium,low,minimal,16,43
2,active,240 Highland Ln,Big Bear City,San Bernardino,CA,92314,2805257,34.24788,-116.8276,good,wind,minimal,medium,high,35,37
3,active,27531 Halescorner Rd,Rancho Palos Verdes,Los Angeles,CA,90275,945391,33.77467,-118.37158,good,smoke,high,medium,minimal,19,9
1,active,29 Headland Dr,Rancho Palos Verdes,Los Angeles,CA,90275,3996196,33.76543,-118.32801,ugly,fire,high,minimal,high,44,13
2,active,7871 Happy Dr,Huntington Beach,Orange,CA,92648,1349593,33.69992,-117.99146,good,smoke,low,extreme,extreme,30,6
3,active,5727 Hempstead Dr,Agoura Hills,Los Angeles,CA,91301,3410317,34.15621,-118.77734,ugly,wind,low,medium,medium,8,11
1,active,8357 Hillcroft Dr,Canoga Park,Los Angeles,CA,91304,2884434,34.22442,-118.65133,good,wind,medium,medium,extreme,10,14
2,active,2085 Hendrix,Thousand Oaks,Ventura,CA,91360,2600492,34.20706,-118.87803,ugly,wind,medium,minimal,medium,29,19
3,active,1584 Grissom St,Westlake Village,Ventura,CA,91362,1929525,34.19727,-118.83417,ugly,fire,low,high,medium,39,43
1,active,10 Oak Arbor Rd,Orinda,Contra Costa,CA,94563,403284,37.89917,-122.1917,ugly,wind,minimal,low,minimal,2,47
2,active,696 S M St,Livermore,Alameda,CA,94550,1313575,37.67597,-121.77034,bad,wind,medium,medium,high,17,33
3,active,41 Oak Ridge Dr,Berkeley,Alameda,CA,94705,676879,37.85661,-122.24252,bad,fire,medium,medium,low,49,3
1,active,450 N Foothill Dr,Yreka,Siskiyou,CA,96097,663495,41.73383,-122.62548,ugly,fire,extreme,extreme,low,48,25
2,active,42755 Nez Perce Ct,Fall River Mills,Shasta,CA,96028,628773,40.95814,-121.44062,good,wind,minimal,minimal,high,17,23
3,active,3555 Newtown Rd,Placerville,El Dorado,CA,95667,757555,38.72157,-120.73151,bad,smoke,extreme,medium,minimal,26,33
1,active,4950 Oak Hill Rd,Placerville,El Dorado,CA,95667,479367,38.67103,-120.77623,bad,wind,minimal,extreme,low,27,15
2,active,5700 Oak Creek Place,Granite Bay,Placer,CA,95746,821450,38.73085,-121.19448,good,fire,minimal,minimal,extreme,13,25
3,active,5432 N Lake Blvd,Carnelian Bay,Placer,CA,96140,290287,39.22781,-120.0719,good,fire,low,low,medium,24,37
1,active,5529 N Lake Blvd,Carnelian Bay,Placer,CA,96140,397159,39.22962,-120.07027,good,smoke,extreme,extreme,low,27,40
2,active,1882 N Lake Blvd,Tahoe City,Placer,CA,96145,518993,39.18105,-120.12929,bad,wind,low,high,minimal,1,9
3,active,2224 N Lake Blvd,Tahoe City,Placer,CA,96145,687714,39.1831,-120.12556,bad,smoke,minimal,minimal,medium,38,4
1,active,7435 North Lake Blvd,Tahoe Vista,Placer,CA,96148,516208,39.23875,-120.04169,ugly,fire,high,medium,high,47,14
2,active,13083 Northwoods,Truckee,Nevada,CA,96161,489037,39.35492,-120.23559,bad,smoke,minimal,extreme,medium,18,14
3,active,1157 Nevada St,June Lake,Mono,CA,93529,411272,37.76929,-119.12002,good,wind,low,high,medium,17,24
1,active,838 Oasis Village Ct,Blythe,Riverside,CA,92225,357994,33.62383,-114.59293,ugly,smoke,minimal,extreme,high,8,43
2,active,1192 Oak Dr,Big Bear City,San Bernardino,CA,92314,406887,34.237,-116.80707,good,smoke,low,minimal,low,19,16
3,active,28 Narcissa Dr,Rancho Palos Verdes,Los Angeles,CA,90275,361919,33.74457,-118.37552,ugly,fire,minimal,extreme,extreme,31,26
1,active,624 Ocean Ave,Seal Beach,Orange,CA,90740,472517,33.74108,-118.10834,bad,wind,high,high,low,47,43
2,active,10491 Neal Dr,Westminster,Orange,CA,92683,732376,33.74453,-117.94615,bad,smoke,high,high,low,28,27
3,active,5923 N Normandy Dr,Calabasas,Los Angeles,CA,91302,331970,34.1649,-118.70826,bad,fire,medium,medium,high,16,44
1,active,6466 Neddy Ave,West Hills,Los Angeles,CA,91307,436354,34.18725,-118.65328,bad,fire,low,extreme,medium,9,50
2,active,1007 Newbury Rd,Newbury Park,Ventura,CA,91320,502877,34.18309,-118.90358,bad,fire,high,extreme,medium,0,46
3,active,4267 N Hunt Club Ln,Westlake Village,Ventura,CA,91361,323947,34.1422,-118.80673,good,smoke,minimal,low,high,50,4
1,active,526 Oakhampton St,Thousand Oaks,Ventura,CA,91361,697038,34.16818,-118.87019,bad,wind,high,high,minimal,21,46
2,active,178 Nob Hill Ln,Ventura,Ventura,CA,93003,505369,34.28959,-119.20923,bad,smoke,medium,extreme,low,47,8
3,active,13245 Nightsky Dr,Santa Rosa Valley,Ventura,CA,93012,765437,34.25278,-118.87119,good,fire,minimal,low,minimal,17,35
1,active,4591 N Millerton Rd,Moorpark,Ventura,CA,93021,546011,34.27267,-118.87918,good,wind,extreme,minimal,low,43,6
2,active,330 Ocean Dr,Oxnard,Ventura,CA,93035,476927,34.14891,-119.21553,good,fire,minimal,minimal,minimal,17,37
3,active,4057 Ocean Dr,Oxnard,Ventura,CA,93035,351147,34.173,-119.234,ugly,smoke,low,extreme,low,21,50
1,active,716 Ocean Drive,Oxnard,Ventura,CA,93035,333801,34.1507,-119.21682,ugly,wind,low,low,medium,18,33
2,active,158 N Peck Rd,Santa Paula,Ventura,CA,93060,701508,34.3427,-119.08714,good,smoke,medium,low,minimal,4,17
3,active,917 N Signal St,Ojai,Ventura,CA,93023,403473,34.45609,-119.24601,ugly,wind,high,low,low,11,16
1,active,1116 North Signal Rd,Ojai,Ventura,CA,93023,870798,34.46014,-119.24596,good,smoke,extreme,low,low,6,19
2,active,44862 N Loneoak,Lancaster,Los Angeles,CA,93534,789415,34.69814,-118.15289,good,smoke,low,extreme,extreme,20,3
3,active,933 N Oldfield St,Lancaster,Los Angeles,CA,93534,394374,34.69167,-118.14674,bad,wind,high,low,low,45,48
1,active,20184 Observation Dr,Topanga,Los Angeles,CA,90290,315319,34.07452,-118.60272,good,fire,low,medium,high,48,36
2,active,197 Menil Pl,Palm Desert,Riverside,CA,92260,308945,33.6739,-116.41093,good,smoke,high,extreme,medium,31,2
3,active,27 Merill Dr,Palm Desert,Riverside,CA,92260,540675,33.76856,-116.35978,good,wind,high,low,low,33,27
1,active,522 Mesquite Ave,Palm Desert,Riverside,CA,92260,589309,33.68233,-116.40117,bad,wind,high,low,extreme,47,5
2,active,343 Metate Pl,Palm Desert,Riverside,CA,92260,440893,33.68493,-116.41779,bad,fire,extreme,high,extreme,31,24
3,active,459 Morning Dove,Palm Desert,Riverside,CA,92260,595441,33.68307,-116.39577,bad,smoke,high,minimal,low,18,8
1,active,7 Mirada Cir,Rancho Mirage,Riverside,CA,92270,487070,33.76356,-116.46004,ugly,wind,high,extreme,extreme,44,6
2,active,29 Mirada Cir,Rancho Mirage,Riverside,CA,92270,716898,33.76312,-116.45929,ugly,smoke,high,high,medium,25,39
3,active,68 Mirada Cir,Rancho Mirage,Riverside,CA,92270,398228,33.76518,-116.45847,good,fire,extreme,minimal,high,33,8
1,active,39 Mount San Jacinto Cir,Rancho Mirage,Riverside,CA,92270,563716,33.76994,-116.45878,ugly,fire,medium,low,high,40,12
2,active,103 Monterey Ave,Thermal,Riverside,CA,92274,446827,33.402,-116.03994,ugly,fire,minimal,extreme,medium,15,6
3,active,834 N Avenida Palos Verdes,Palm Springs,Riverside,CA,92262,572326,33.83447,-116.54347,good,wind,high,medium,high,2,34
1,active,680 N Calle Rolph,Palm Springs,Riverside,CA,92262,422353,33.83289,-116.52973,bad,wind,extreme,extreme,extreme,13,31
2,active,7485 Muskrat Trl,Earp,San Bernardino,CA,92242,302134,34.11942,-114.4047,good,wind,minimal,extreme,minimal,28,14
3,active,105 Monterey,Needles,San Bernardino,CA,92363,325333,34.82948,-114.5974,ugly,fire,minimal,extreme,low,15,39
1,active,8 Nelson Ct,Daly City,San Mateo,CA,94015,812850,37.65339,-122.46485,ugly,wind,high,minimal,extreme,39,39
2,active,1527 Oakville Grade Rd,Napa,Napa,CA,94558,783384,38.42187,-122.41468,bad,fire,medium,low,minimal,29,36
3,active,7832 N Lake Blvd,Kings Beach,Placer,CA,96143,641840,39.23822,-120.03361,bad,smoke,low,high,medium,38,47
1,active,1013 Nevada Street,Mammoth Lakes,Mono,CA,93529,646306,37.77071,-119.11986,good,smoke,medium,extreme,low,35,2
2,active,39519 North Shore Dr,Big Bear City,San Bernardino,CA,92314,748107,34.26595,-116.93982,ugly,fire,low,extreme,low,40,28
3,active,121 N Dianthus St,Manhattan Beach,Los Angeles,CA,90266,750370,33.87953,-118.39822,good,fire,low,low,medium,11,1
1,active,19935 Oakville Ct,Northridge,Los Angeles,CA,91326,810783,34.28035,-118.57002,ugly,wind,medium,medium,low,40,32
2,active,17213 Nugent Pl,Granada Hills,Los Angeles,CA,91344,318584,34.29727,-118.50742,good,smoke,low,extreme,low,35,28
3,active,25589 Oak Meadow Dr,Valencia,Los Angeles,CA,91381,739539,34.40041,-118.58206,ugly,smoke,high,extreme,medium,3,25
1,active,5236 Ocean View Blvd,Flintridge,Los Angeles,CA,91011,408012,34.23031,-118.2261,ugly,wind,medium,medium,extreme,48,14
2,active,92 N Raymond Ave,Pasadena,Los Angeles,CA,91103,343545,34.14751,-118.1489,good,fire,low,minimal,medium,40,37
3,active,339 N Sira Mdre Bl,Pasadena,Los Angeles,CA,91107,433153,34.15163,-118.09639,ugly,wind,low,extreme,low,23,4
1,active,1637 Oakwood Ave,Arcadia,Los Angeles,CA,91006,531981,34.16074,-118.03099,ugly,fire,medium,medium,low,48,9
2,active,651 N Mar Vista Ave,Pasadena,Los Angeles,CA,91106,509056,34.15694,-118.12677,good,smoke,low,minimal,minimal,24,49
3,active,545 N Michigan Ave,Pasadena,Los Angeles,CA,91106,444507,34.15547,-118.1258,bad,smoke,low,high,medium,24,27
1,active,5951 N Willard Ave,San Gabriel,Los Angeles,CA,91775,542484,34.10775,-118.08547,good,smoke,low,extreme,minimal,21,32
2,active,6323 Narcissus Ln,Chino Hills,San Bernardino,CA,91709,392095,33.93106,-117.66814,bad,fire,extreme,minimal,low,9,42
3,active,363 N Ellen Dr,West Covina,Los Angeles,CA,91790,572567,34.07666,-117.93097,bad,wind,extreme,medium,medium,23,17
1,active,632 N Morris Ave,West Covina,Los Angeles,CA,91790,674496,34.08184,-117.94519,bad,fire,high,medium,minimal,15,21
2,active,1226 N Emogene St,Anaheim,Orange,CA,92807,739898,33.86945,-117.77182,good,smoke,low,extreme,high,2,16
3,active,215 N Starfire St,Anaheim,Orange,CA,92807,704531,33.84966,-117.81723,bad,smoke,minimal,extreme,medium,1,28
1,active,602 N Raymond Ave,Fullerton,Orange,CA,92831,486481,33.87511,-117.90704,ugly,wind,minimal,extreme,high,46,27
2,active,1041 Oak St,Duarte,Los Angeles,CA,91010,755910,34.1414,-117.96781,good,smoke,high,minimal,low,39,48
3,active,6132 N Goodway Dr,Azusa,Los Angeles,CA,91702,729378,34.12396,-117.88791,bad,wind,minimal,extreme,medium,37,13
1,active,175 N Pasadena Ave,Azusa,Los Angeles,CA,91702,639458,34.12389,-117.90251,good,wind,medium,high,low,14,4
2,active,1177 N Easley Canyon Rd,Glendora,Los Angeles,CA,91741,675509,34.15655,-117.86274,bad,wind,minimal,minimal,low,21,1
3,active,451 N Treanor Ave,Glendora,Los Angeles,CA,91741,688446,34.14217,-117.84249,bad,fire,high,minimal,minimal,35,12
1,active,3063 N Riverside Ave,Rialto,San Bernardino,CA,92377,385292,34.15392,-117.39582,bad,wind,high,extreme,minimal,45,50
2,active,772 N. Palmetto,Ontario,San Bernardino,CA,91762,353481,34.0722,-117.66865,ugly,wind,medium,high,low,44,11
3,active,644 N Del Norte Ave,Ontario,San Bernardino,CA,91764,717740,34.07019,-117.62594,good,fire,minimal,low,low,15,39
1,active,884 N Vineyard Ave,Ontario,San Bernardino,CA,91764,795441,34.07328,-117.61101,ugly,fire,low,medium,medium,27,18
2,active,11665 Oak St,Bloomington,San Bernardino,CA,92316,519535,34.04217,-117.39856,bad,smoke,high,minimal,minimal,30,10
3,active,963 N Elmwood Ave,Rialto,San Bernardino,CA,92376,315913,34.11755,-117.39289,bad,wind,minimal,low,high,0,4
1,active,1478 N Eucalyptus Ave,Rialto,San Bernardino,CA,92376,801038,34.12622,-117.35736,ugly,smoke,medium,high,low,41,3
2,active,1057 N Gardena Ave,Rialto,San Bernardino,CA,92376,654480,34.11854,-117.37389,bad,smoke,low,medium,high,2,22
3,active,279 N Idyllwild Ave,Rialto,San Bernardino,CA,92376,776910,34.10409,-117.38607,bad,fire,high,low,high,20,23
1,active,1538 N Magnolia Ave,Rialto,San Bernardino,CA,92376,580740,34.12749,-117.36696,ugly,wind,extreme,extreme,high,21,45
2,active,1545 N Millard Ave,Rialto,San Bernardino,CA,92376,568696,34.12776,-117.37656,ugly,wind,medium,minimal,low,36,12
3,active,1236 N Pampas Ave,Rialto,San Bernardino,CA,92376,777946,34.12248,-117.35821,good,smoke,medium,low,medium,28,50
1,active,357 Norwood St,Redlands,San Bernardino,CA,92373,621503,34.04687,-117.18785,good,smoke,high,extreme,medium,4,32
2,active,1048 Nadelhorn Dr,Lake Arrowhead,San Bernardino,CA,92352,410382,34.27023,-117.2043,bad,fire,extreme,low,medium,39,7
3,active,27424 North Bay Rd,Lake Arrowhead,San Bernardino,CA,92352,627701,34.25487,-117.2016,good,wind,extreme,extreme,minimal,17,31
1,active,27853 North Shore Road,Lake Arrowhead,San Bernardino,CA,92352,743644,34.26619,-117.1959,ugly,wind,high,minimal,low,48,13
2,active,28554 North Shore Road,Lake Arrowhead,San Bernardino,CA,92352,400112,34.26784,-117.18044,good,fire,low,minimal,medium,45,16
3,active,1351 Oak Way,Lake Arrowhead,San Bernardino,CA,92352,810633,34.27427,-117.21185,bad,wind,minimal,low,high,19,48
1,active,1976 N Sierra Way,San Bernardino,San Bernardino,CA,92404,376569,34.13277,-117.28514,bad,wind,low,medium,low,47,46
2,active,1362 N. G St,San Bernardino,San Bernardino,CA,92405,595995,34.12469,-117.29866,bad,wind,high,low,low,29,11
3,active,10563 Noble St,Cherry Valley,Riverside,CA,92223,534329,33.96729,-116.96909,good,fire,low,low,high,0,17
1,active,3626 Ocean Blvd,Corona Del Mar,Orange,CA,92625,643324,33.592,-117.87093,ugly,wind,low,medium,minimal,25,50
2,active,2118 N Pacific Ave,Santa Ana,Orange,CA,92706,616858,33.76408,-117.88782,good,wind,low,minimal,medium,31,1
3,active,2231 N Hathaway St,Santa Ana,Orange,CA,92705,361274,33.76583,-117.85379,ugly,smoke,minimal,high,low,10,25
1,active,1419 N Tustin Ave,Santa Ana,Orange,CA,92705,628841,33.75722,-117.83416,bad,fire,low,high,low,29,23
2,active,2391 N Eaton Ct,Orange,Orange,CA,92867,559560,33.82924,-117.77152,bad,fire,high,minimal,minimal,49,19
3,active,1246 N Kennymead St,Orange,Orange,CA,92869,767184,33.80961,-117.77387,bad,fire,high,minimal,high,41,15
1,active,31 Nightshade,Irvine,Orange,CA,92603,362897,33.65161,-117.77928,bad,fire,low,minimal,extreme,19,25
2,active,20969 N. Hampton Way,Lake Forest,Orange,CA,92630,830865,33.65809,-117.65294,ugly,smoke,medium,medium,medium,4,48
3,active,3098 Nestall Rd,Laguna Beach,Orange,CA,92651,638304,33.55162,-117.75391,good,smoke,extreme,high,low,50,24
1,active,2037 Ocean Way,Laguna Beach,Orange,CA,92651,354943,33.5267,-117.76988,good,wind,medium,high,extreme,19,1
2,active,114 Northern Pine Loop,Aliso Viejo,Orange,CA,92656,732315,33.5771,-117.73828,bad,smoke,medium,medium,high,43,47
3,active,1002 N Pacific St,Oceanside,San Diego,CA,92054,591972,33.20096,-117.38787,good,smoke,medium,minimal,high,46,47
1,active,5552 Nanday Ct,Oceanside,San Diego,CA,92057,378494,33.283,-117.28888,good,wind,high,medium,high,14,29
2,active,5571 Nanday Ct,Oceanside,San Diego,CA,92057,525013,33.28466,-117.28805,ugly,wind,low,high,low,32,24
3,active,215 N Lake St,Hemet,Riverside,CA,92544,653322,33.74835,-116.91489,bad,smoke,minimal,extreme,high,13,5
1,active,40600 Newport Rd,Hemet,Riverside,CA,92544,820502,33.68589,-116.95361,ugly,smoke,high,high,minimal,27,27
2,active,40032 Nottinghill Rd,Murrieta,Riverside,CA,92563,359224,33.55694,-117.17007,bad,fire,medium,high,medium,16,6
3,active,21345 North Dr,Nuevo,Riverside,CA,92567,463829,33.80926,-117.1335,ugly,wind,high,high,medium,14,5
1,active,703 Nantucket St,San Jacinto,Riverside,CA,92583,390411,33.7962,-116.96132,ugly,fire,minimal,extreme,medium,4,19
2,active,29786 Nautical Ct,Canyon Lake,Riverside,CA,92587,330816,33.68691,-117.26622,bad,smoke,low,high,minimal,11,32
3,active,261 South Meadows Ave,Manhattan Beach,Los Angeles,CA,90266,714077,33.87773,-118.39169,bad,wind,extreme,medium,minimal,21,7
1,active,27838 Summer Grove Pl,Valencia,Los Angeles,CA,91354,897898,34.44694,-118.55594,good,wind,extreme,extreme,low,33,12
2,active,5158 Solliden Ln,La Canada Flintridge,Los Angeles,CA,91011,925606,34.22396,-118.21956,bad,smoke,extreme,high,minimal,22,3
3,active,826 Sunset Ave,Pasadena,Los Angeles,CA,91103,1109466,34.15979,-118.15277,good,smoke,high,extreme,high,31,10
1,active,1668 Spruce St,South Pasadena,Los Angeles,CA,91030,544736,34.10541,-118.14906,ugly,smoke,medium,low,extreme,0,13
2,active,1511 Sudene Ave,Fullerton,Orange,CA,92831,997532,33.8697,-117.90095,ugly,wind,minimal,extreme,high,10,27
3,active,2253 Simon St,Fullerton,Orange,CA,92833,830817,33.88626,-117.96383,good,fire,extreme,extreme,extreme,35,21
1,active,1807 Southgate Ave,Fullerton,Orange,CA,92833,425342,33.86114,-117.96048,bad,fire,extreme,extreme,minimal,33,24
2,active,22535 Skyline Dr,Yorba Linda,Orange,CA,92887,348146,33.88856,-117.73989,ugly,fire,medium,medium,medium,23,14
3,active,46 Starlite Dr,Bradbury,Los Angeles,CA,91008,504318,34.15452,-117.97459,ugly,fire,minimal,high,low,21,44
1,active,2185 Stratford Way,La Verne,Los Angeles,CA,91750,716486,34.10467,-117.79012,bad,fire,low,minimal,low,5,29
2,active,4554 Spirit Ct,Riverside,Riverside,CA,92501,1082596,34.01091,-117.37083,bad,smoke,high,low,minimal,24,36
3,active,19489 Symeron Rd,Apple Valley,San Bernardino,CA,92307,772132,34.533,-117.2383,ugly,smoke,extreme,medium,minimal,22,11
1,active,1620 Sunset St,Barstow,San Bernardino,CA,92311,1434340,34.88188,-117.00118,bad,wind,minimal,minimal,medium,7,10
2,active,13070 Syracuse Rd,Lucerne Valley,San Bernardino,CA,92356,827930,34.48858,-117.0114,bad,wind,extreme,extreme,high,4,10
3,active,236 St Catherine St,Redlands,San Bernardino,CA,92374,1510671,34.04098,-117.12722,good,smoke,low,high,medium,36,30
1,active,24430 Stacey Ave,Moreno Valley,Riverside,CA,92551,524886,33.89871,-117.23645,ugly,smoke,high,medium,medium,4,27
2,active,24848 Suburban Ln,Moreno Valley,Riverside,CA,92551,1191212,33.87555,-117.22877,ugly,wind,high,low,low,30,30
3,active,14954 Stephenson St,Moreno Valley,Riverside,CA,92555,1079661,33.90343,-117.17167,ugly,fire,low,medium,medium,37,19
1,active,21615 Sitting Bull Rd,Apple Valley,San Bernardino,CA,92308,873039,34.4855,-117.19242,good,fire,high,low,medium,10,8
2,active,11557 Sunset Pl,Apple Valley,San Bernardino,CA,92308,1202232,34.46119,-117.2451,good,wind,minimal,low,high,22,10
3,active,581 Sutter Ln,Lake Arrowhead,San Bernardino,CA,92352,1125276,34.26036,-117.22302,bad,wind,high,minimal,low,8,25
1,active,31055 Summit Dr,Skyforest,San Bernardino,CA,92385,509876,34.21276,-117.12877,good,smoke,high,medium,extreme,8,4
2,active,4465 Syracuse Dr,San Bernardino,San Bernardino,CA,92407,1504218,34.16855,-117.32863,ugly,fire,extreme,low,low,42,10
3,active,34930 Summerwood Dr,Yucaipa,San Bernardino,CA,92399,1074365,34.05595,-117.04192,bad,wind,minimal,low,low,27,50
1,active,10994 Sunwood Pl,Yucaipa,San Bernardino,CA,92399,814800,34.05394,-117.03977,bad,wind,medium,medium,extreme,14,25
2,active,19 Skycrest,Newport Coast,Orange,CA,92657,548459,33.59545,-117.84095,bad,fire,medium,medium,extreme,42,50
3,active,44 Skycrest,Newport Coast,Orange,CA,92657,1044268,33.59528,-117.84064,ugly,smoke,high,minimal,low,6,11
1,active,11 Sunset Cv,Newport Coast,Orange,CA,92657,1121020,33.59489,-117.83373,ugly,fire,high,high,minimal,38,20
2,active,9582 Skylark Blvd,Garden Grove,Orange,CA,92841,523386,33.7914,-117.96607,good,fire,extreme,high,medium,12,29
3,active,239 Stanford Ct,Irvine,Orange,CA,92612,1408011,33.65559,-117.84011,good,smoke,extreme,extreme,extreme,16,40
1,active,46 Starview,Irvine,Orange,CA,92603,1222460,33.62175,-117.81512,good,fire,extreme,extreme,medium,10,41
2,active,21655 Superior Ln,Lake Forest,Orange,CA,92630,1291666,33.64822,-117.70553,ugly,smoke,high,minimal,minimal,17,42
3,active,28977 Sommet Du Monde,Laguna Beach,Orange,CA,92651,1331125,33.53285,-117.75338,bad,fire,medium,minimal,minimal,29,14
1,active,31384 South Coast Hwy,Laguna Beach,Orange,CA,92651,1255720,33.50688,-117.7484,good,smoke,high,low,extreme,34,4
2,active,28676 Silverton Dr,Laguna Niguel,Orange,CA,92677,370892,33.5469,-117.6851,ugly,fire,extreme,extreme,extreme,22,1
3,active,27652 Soltero,Mission Viejo,Orange,CA,92691,1178269,33.64968,-117.64851,bad,wind,minimal,low,minimal,25,4
1,active,10 Sky Ranch Rd,Ladera Ranch,Orange,CA,92694,924877,33.5319,-117.63241,good,smoke,high,extreme,medium,2,14
2,active,364 Summit Ave,Fallbrook,San Diego,CA,92028,856887,33.37967,-117.25684,bad,smoke,minimal,high,low,17,38
3,active,42888 Sonoma Dr,Big Bear Lake,San Bernardino,CA,92315,732061,34.23971,-116.86652,ugly,wind,minimal,high,high,28,50
1,active,647 St Moritz Dr,Big Bear Lake,San Bernardino,CA,92315,511796,34.24102,-116.8905,ugly,smoke,extreme,minimal,high,9,42
2,active,41952 Switzerland Dr,Big Bear Lake,San Bernardino,CA,92315,757389,34.2373,-116.8874,good,wind,low,minimal,high,5,43
3,active,1070 Southview Cir,Chula Vista,San Diego,CA,91910,962857,32.63384,-116.99864,bad,smoke,minimal,medium,minimal,1,19
1,active,2853 Strandway,San Diego,San Diego,CA,92109,469664,32.76459,-117.25201,bad,fire,medium,extreme,medium,0,21
2,active,3644 Sunset Ln,San Ysidro,San Diego,CA,92173,1275479,32.55818,-117.05579,bad,wind,extreme,medium,minimal,28,17
3,active,3999 Stella Maris Ln,Carlsbad,San Diego,CA,92008,1494853,33.1524,-117.33036,good,wind,high,medium,high,0,26
1,active,8285 St Andrews Rd,Del Mar,San Diego,CA,92014,1141545,32.9852,-117.18082,bad,wind,medium,extreme,high,33,21
2,active,639 Stratford Ct,Del Mar,San Diego,CA,92014,728193,32.95069,-117.26329,ugly,fire,minimal,extreme,medium,7,13
3,active,846 Stratford Ct,Del Mar,San Diego,CA,92014,1252070,32.95256,-117.26438,ugly,wind,high,minimal,medium,8,39
1,active,42268 Switzerland Dr,Big Bear Lake,San Bernardino,CA,92315,1438186,34.23714,-116.87828,good,fire,minimal,minimal,medium,0,7
2,active,70 Strand Beach Dr,Dana Point,Orange,CA,92629,1286315,33.468,-117.71644,ugly,fire,extreme,minimal,minimal,7,28
3,active,3406 Sweetwater Mesa,Malibu,Los Angeles,CA,90265,591655,34.04349,-118.67547,ugly,smoke,extreme,extreme,medium,9,49
1,active,5748 Sloan Pl,Calabasas,Los Angeles,CA,91302,1033553,34.16523,-118.68564,ugly,wind,minimal,minimal,high,44,8
2,active,24349 Sylvan Glen Rd,Calabasas,Los Angeles,CA,91302,551935,34.10191,-118.65354,ugly,wind,extreme,medium,high,35,22
3,active,484 Sundance St,Thousand Oaks,Ventura,CA,91360,555218,34.22329,-118.88981,bad,wind,extreme,high,high,37,35
1,active,2295 Stafford Rd,Thousand Oaks,Ventura,CA,91361,1300538,34.13674,-118.87625,bad,smoke,extreme,high,minimal,8,5
2,active,455 Somerset Pl,La Canada Flintridge,Los Angeles,CA,91011,798399,34.19196,-118.18774,ugly,fire,minimal,minimal,medium,49,18
3,active,13173 Sunstone Pt,San Diego,San Diego,CA,92130,972947,32.95955,-117.19676,good,fire,high,minimal,medium,48,30
1,active,12299 Spruce Grove Pl,San Diego,San Diego,CA,92131,918838,32.91229,-117.06971,bad,fire,minimal,medium,extreme,4,45
2,active,4590 Spirit Trl,Alpine,San Diego,CA,91901,1118179,32.76228,-116.69541,good,smoke,medium,high,low,8,38
3,active,1181 Sparrow Lake Rd,Chula Vista,San Diego,CA,91913,1427655,32.61751,-117.0039,good,smoke,low,high,minimal,17,10
1,active,86 Starwood Ct,Mammoth Lakes,Mono,CA,93546,937414,37.63807,-118.97468,bad,smoke,high,extreme,low,33,41
2,active,1856 Smoke Tree Ln,Palm Springs,Riverside,CA,92264,700195,33.80052,-116.52387,ugly,wind,high,minimal,minimal,15,29
3,active,17 Spyglass Cir,Rancho Mirage,Riverside,CA,92270,1053079,33.7851,-116.41728,good,smoke,low,minimal,extreme,4,40
