"id","geom","location id","address","city","county","state","zip","coverage a","coverage b","coverage c","tiv","latitude","longitude","geom_5070","hits","hits_c"
7763,"0101000020E6100000AF42CA4FAA9D5EC05A9E077767254340",7763,"537 3rd","Sonoma","Sonoma","CA",95476,368000,38618,69323,475941,38.29222,-122.46352,"0101000020CE1300008B2E9D6E4D4441C16975E5BD45B63E41",0,0
7766,"0101000020E61000008E75711B0D9E5EC0C51B9947FE244340",7766,"539 Andrieux St","Sonoma","Sonoma","CA",95476,896000,9383,44873,950256,38.28901,-122.46955,"0101000020CE130000F7EBE5097A4541C18E2F466E7BB53E41",0,0
7767,"0101000020E61000007BA01518B2A05EC0022B8716D92A4340",7767,"15643 Arnold Dr","Sonoma","Sonoma","CA",95476,885000,11858,51970,948828,38.33475,-122.51087,"0101000020CE1300002F2DAA13714941C193C21F1895CC3E41",261,252
7768,"0101000020E61000003C6BB75D68825EC0DA8F149161FD4240",7768,"2009 Almond Ave","Concord","Contra Costa","CA",94520,862000,5887,29780,897667,37.97954,-122.03762,"0101000020CE13000086ABB8D07C1141C1C7F0EB342B0B3E41",0,0
7769,"0101000020E610000040A4DFBE0E7C5EC0F5A10BEA5BE64240",7769,"16 Auburn Ct","Danville","Contra Costa","CA",94506,376000,6695,75954,458649,37.79968,-121.9384,"0101000020CE1300002334B5E8DD0B41C15519413C3BB63D41",60,60
7770,"0101000020E6100000D2E3F736FD7F5EC0DCD7817346EC4240",7770,"187 Alamo Hills Ct","Alamo","Contra Costa","CA",94507,674000,34088,71060,779148,37.8459,-121.99983,"0101000020CE13000039EBE492351341C1F7611CCC5CCF3D41",6,6
7771,"0101000020E6100000FE9AAC510F815EC03F355EBA49EC4240",7771,"162 Alamo Springs Dr","Alamo","Contra Costa","CA",94526,755000,31106,92183,878289,37.846,-122.01656,"0101000020CE130000DAC3FD0AF21541C179BA30B5F1D03D41",24,24
7772,"0101000020E6100000EE42739D464B5DC0D9EC48F59D6B4040",7772,"5333 SUNGLOW CT","San Diego","San Diego","CA",92117,2821000,47999,58297,2927296,32.840758,-117.176185,"0101000020CE13000080E576C300D23DC18D122B1568E63341",0,0
7773,"0101000020E6100000EAB298D87C4D5DC04A79AD84EE684040",7773,"4244 QUAPAW AVE","San Diego","San Diego","CA",92117,345000,22593,17596,385189,32.819779,-117.210745,"0101000020CE130000E18F783C47E03DC145BED8BB44E03341",0,0
7774,"0101000020E6100000399A232BBF4D5DC006836BEEE8694040",7774,"3383 IDLEWILD WAY","San Diego","San Diego","CA",92117,389000,4806,99142,492948,32.827421,-117.214793,"0101000020CE130000CEB21EEBF9E03DC1823E909DD7E33341",0,0
7775,"0101000020E610000040DAFF006B4D5DC0A0FEB3E6C7694040",7775,"3566 IDLEWILD WAY","San Diego","San Diego","CA",92117,851000,0,61932,912932,32.826413,-117.209656,"0101000020CE130000B42DEC8F40DF3DC145D71B1B00E33341",0,0
7776,"0101000020E61000005038BBB54C4D5DC07633A31F0D6B4040",7776,"3686 MERRIMAC AVE","San Diego","San Diego","CA",92117,848000,0,40965,888965,32.836338,-117.207807,"0101000020CE1300000156C4A9A3DD3DC1146C7FEB11E73341",0,0
7777,"0101000020E610000051BD35B055865EC030815B77F3004340",7777,"10 Adelaide Dr","Martinez","Contra Costa","CA",94553,719000,6283,98750,824033,38.00743,-122.09898,"0101000020CE1300008859AF79DE1941C1170EE42D921C3E41",0,0
7778,"0101000020E610000014D044D8F0805EC0930035B56CF54240",7778,"95 Arbolado Dr","Walnut Creek","Contra Costa","CA",94598,323000,16497,44573,384070,37.91738,-122.0147,"0101000020CE130000E217589C6A1141C1AE696E4ADCEE3D41",0,0
7779,"0101000020E61000005CE674594C4B5DC08BA71E69706B4040",7779,"5335 WINTHROP ST","San Diego","San Diego","CA",92117,447000,10769,93928,551697,32.839368,-117.176535,"0101000020CE1300002C512BCD42D23DC1E2A3B906D8E53341",0,0
6328,"0101000020E6100000CB845FEAE7855EC0D89E5912A08A4240",6328,"1135 Greenbank Dr","Ben Lomond","Santa Cruz","CA",95005,762097,48863,10475,821435,37.08301,-122.09228,"0101000020CE130000AAE3BC35A24F41C14246C0886C963C41",288,288
6329,"0101000020E6100000594C6C3EAE855EC0D15790662C924240",6329,"4 Ridgewood Dr","Boulder Creek","Santa Cruz","CA",95006,397601,0,36372,433973,37.14198,-122.08876,"0101000020CE130000CF39115F8D4B41C1F51D31EAF0AE3C41",480,474
6330,"0101000020E610000066666666667E5EC0B341261939A34240",6330,"1420 Inskip Dr","Campbell","Santa Clara","CA",95008,331213,14288,93665,439166,37.27518,-121.975,"0101000020CE1300004C2EA95EDC3041C1625CDC3581DC3C41",0,0
6331,"0101000020E610000047382D78D17D5EC0BC22F8DF4AA24240",6331,"917 Sheila Ct","Campbell","Santa Clara","CA",95008,977226,27220,33674,1038120,37.26791,-121.96591,"0101000020CE1300008CA73FE3C92F41C17674F84199D83C41",0,0
6332,"0101000020E6100000EB39E97DE3835EC06C787AA52CAB4240",6332,"10985 Acacia Way","Cupertino","Santa Clara","CA",95014,717890,3512,83778,805180,37.3373,-122.06076,"0101000020CE1300002E82B7ED573B41C193FDB715A3FE3C41",0,0
6333,"0101000020E6100000DF32A7CB62825EC0467C2766BDA84240",6333,"10312 Westacres Dr","Cupertino","Santa Clara","CA",95014,508724,8355,12022,529101,37.31828,-122.03728,"0101000020CE13000071FE0768983841C1D816445771F43C41",0,0
6334,"0101000020E6100000F52D73BA2C825EC0BD1DE1B4E0A54240",6334,"1582 Jamestown Dr","Cupertino","Santa Clara","CA",95014,420588,25317,67567,513472,37.29592,-122.03398,"0101000020CE130000972017E75F3941C1DABC02ADB6EA3C41",0,0
6335,"0101000020E6100000A3AF20CD58845EC04AB54FC763864240",6335,"150 Park Ave","Felton","Santa Cruz","CA",95018,702287,10328,34350,746965,37.04992,-122.06792,"0101000020CE130000634A3AEC8F4D41C1E0324BFE35863C41",39,39
6336,"0101000020E6100000E8305F5E80855EC03108AC1C5A844240",6336,"1500 Lakeside Dr","Felton","Santa Cruz","CA",95018,895286,18610,75202,989098,37.034,-122.08596,"0101000020CE130000158587A27E5141C16AE51A962F813C41",174,174
6337,"0101000020E6100000ACC5A70018835EC06E5166834C8A4240",6337,"255 Zayante School Rd","Felton","Santa Cruz","CA",95018,719869,12347,72391,804607,37.08046,-122.04834,"0101000020CE130000BB55197D824841C1421F023941913C41",306,306
6338,"0101000020E6100000DEE522BE137F5EC0357BA015189E4240",6338,"18011 Rose Ct","Monte Sereno","Santa Clara","CA",95030,809541,17811,90464,917816,37.23511,-121.98558,"0101000020CE130000038A820CFA3441C1D2CAB4A898CC3C41",0,0
6339,"0101000020E6100000111E6D1CB17E5EC0CC0BB08F4E9D4240",6339,"419 University Ave","Los Gatos","Santa Clara","CA",95030,680380,12819,80056,773255,37.22896,-121.97956,"0101000020CE130000650A6460583441C17D1A423B72C93C41",0,0
6340,"0101000020E6100000A6D590B8C77C5EC09FE57970779E4240",6340,"15850 Loma Vista Ave","Los Gatos","Santa Clara","CA",95032,625067,7252,98035,730354,37.23802,-121.94969,"0101000020CE13000057FB9A85DF2E41C19734077F7FCA3C41",0,0
7780,"0101000020E6100000E3546B61164E5DC031EF71A6096B4040",7780,"2944 HAVASUPAI AVE","San Diego","San Diego","CA",92117,678000,0,85533,763533,32.836232,-117.220116,"0101000020CE1300002AC7D85903E23DC1996AFCF803E83341",0,0
7781,"0101000020E6100000AD68739CDB4C5DC062670A9DD76A4040",7781,"4875 COLE ST","San Diego","San Diego","CA",92117,893000,0,74010,967010,32.834705,-117.200904,"0101000020CE1300008998327F59DB3DC153FED215D2E53341",0,0
7782,"0101000020E6100000BB29E5B5124B5DC028F4FA93F86A4040",7782,"5553 CONRAD AVE","San Diego","San Diego","CA",92117,656000,27023,28217,711240,32.835711,-117.173017,"0101000020CE130000E10289AC5DD13DC1716821BE01E43341",0,0
7783,"0101000020E6100000C154336B294B5DC05DFB027AE16A4040",7783,"5467 BERGEN ST","San Diego","San Diego","CA",92117,372000,42375,23721,438096,32.835006,-117.174403,"0101000020CE13000037B3E1D9ECD13DC19A4C4F87D1E33341",0,0
7784,"0101000020E610000096E7C1DD594C5DC0EB573A1F9E6B4040",7784,"5211 CONSTITUTION RD","San Diego","San Diego","CA",92117,839000,42462,12441,893903,32.840763,-117.192985,"0101000020CE130000B62E8F4CF5D73DC16A36803EC2E73341",0,0
7785,"0101000020E6100000A515DF50F8405DC029B16B7BBB674040",7785,"7047 GAIN DR","San Diego","San Diego","CA",92119,493000,0,72307,565307,32.810409,-117.015156,"0101000020CE1300008D131F6CCE9B3DC1A5D8D9599DCC3341",0,0
7786,"0101000020E610000031D28BDAFD405DC035D4282499654040",7786,"6296 AMBER LAKE AVE","San Diego","San Diego","CA",92119,1919000,0,12650,1931650,32.793736,-117.015494,"0101000020CE130000E39EC121859D3DC1E6D145618DC53341",0,0
7787,"0101000020E61000001A87FA5DD8405DC01EDFDE35E8674040",7787,"8689 WARMWELL DR","San Diego","San Diego","CA",92119,517000,33163,15262,565425,32.811774,-117.013206,"0101000020CE1300008186CDE9FB9A3DC1A0BA0F1F0ACD3341",0,0
7788,"0101000020E610000053AEF02E17415DC04A5D328E91664040",7788,"8331 BASHAN LAKE AVE","San Diego","San Diego","CA",92119,141000,36166,31345,208511,32.801317,-117.01704,"0101000020CE13000004CBFA0B589D3DC14D7A4425E6C83341",0,0
7789,"0101000020E61000002A3A92CB7F045DC046EA3D95D3A24140",7789,"72336 SHERIDAN RD","BAKER","San Bernardino","CA",92309,801000,17410,25540,843950,35.272082,-116.0703,"0101000020CE130000D817AEA4F16A3BC127AE77E4AF9D3741",0,0
7790,"0101000020E61000003526C45C520E5DC009A7052FFA1C4140",7790,"1475 MT SHASTA","JOSHUA TREE","San Bernardino","CA",92252,542000,23527,73749,639276,34.226385,-116.223777,"0101000020CE1300004FF29FBE4E003CC1A2B790CA78EA3541",0,0
7791,"0101000020E6100000CB67791EDC245DC087DD770C8F074140",7791,"10615 WEST DR","MORONGO VALLEY","San Bernardino","CA",92256,785000,24881,17348,827229,34.059053,-116.575935,"0101000020CE130000EFF180D5E28A3CC104F6F6DFE7BD3541",246,243
7792,"0101000020E61000009468C9E369055DC066DCD440F30F4140",7792,"72320 FOOTHILL","29 PALMS","San Bernardino","CA",92277,618000,0,25052,643052,34.124611,-116.084588,"0101000020CE1300002FD7EAA108D93BC167CF35BA8EB43541",0,0
7793,"0101000020E6100000EAAF575870F95CC01492CCEA1D1A4140",7793,"2776 MARKS RD","WONDER VALLEY","San Bernardino","CA",92277,983000,9519,9007,1001526,34.204038,-115.897482,"0101000020CE13000089FA3FD063903BC1F74D918C82C83541",0,0
7794,"0101000020E61000007903CC7C07F15CC0357D76C0750F4140",7794,"86825 29 PALMS HWY","WONDER VALLEY","San Bernardino","CA",92277,266000,0,30400,296400,34.120781,-115.766082,"0101000020CE130000657FE53DF9693BC128EA4A00379B3541",0,0
7795,"0101000020E61000002D25CB49281C5DC0807EDFBF790D4140",7795,"8085 ACOMA TR","YUCCA VALLEY","San Bernardino","CA",92284,516000,24940,98056,638996,34.105278,-116.439959,"0101000020CE130000571278650A573CC1BF03F6A433C73541",273,273
7796,"0101000020E61000000B45BA9F53195DC0AB07CC43A60C4140",7796,"58095 ELDORADO DR","YUCCA VALLEY","San Bernardino","CA",92284,698000,32837,74815,805652,34.098824,-116.395729,"0101000020CE1300003679C9012F483CC1925E655213C13541",42,42
7797,"0101000020E6100000DD5F3DEE5B1B5DC0E1D40792770C4140",7797,"56691 GOLDEN BEE DR","YUCCA VALLEY","San Bernardino","CA",92284,194000,38048,51916,283964,34.097399,-116.427486,"0101000020CE13000033F51C636A533CC13416DB8FE3C23541",0,0
7798,"0101000020E610000067B8019F1F1B5DC06FB72407EC0C4140",7798,"56866 DESERT GOLD DR","YUCCA VALLEY","San Bernardino","CA",92284,340000,0,56311,396311,34.100953,-116.423805,"0101000020CE1300003D370E53CC513CC1B7B298C31FC43541",0,0
7799,"0101000020E6100000BCADF4DA6C185DC098DF6932E3134140",7799,"58750 OLEANDER DR","YUCCA MESA","San Bernardino","CA",92284,505000,4412,97636,607048,34.155371,-116.381644,"0101000020CE130000E2827581013E3CC18CA87E7F20D83541",621,609
7800,"0101000020E61000000C1EA67D73185DC0BCCD1B2785194140",7800,"58707 SUNNY SANDS RD","YUCCA MESA","San Bernardino","CA",92284,493000,22797,16417,532214,34.199376,-116.382049,"0101000020CE130000358948CB0E3A3CC10A9654B1EEEA3541",660,651
7801,"0101000020E610000033E202D0281A5DC0D619DF1797184140",7801,"3377 LUCERNE VISTA RD","YUCCA MESA","San Bernardino","CA",92284,785000,41415,7721,834136,34.192111,-116.408741,"0101000020CE1300004E3F57170D443CC1F9EEB022DDE93541",636,630
7802,"0101000020E610000030F65E7CD1175DC088D68A36C7114140",7802,"6330 MARVIN DR","PARADISE VALLEY","San Bernardino","CA",92284,630000,46665,96404,773069,34.138892,-116.372161,"0101000020CE130000CA74C56D393C3CC100CFE20160D03541",213,210
7803,"0101000020E6100000D89E5912A0235DC0D50627A25F2B4140",7803,"4867 GRANDVIEW RD","JOHNSON VALLEY","San Bernardino","CA",92285,251000,0,72307,323307,34.338856,-116.556645,"0101000020CE1300002D743D84EB693CC1EB666674C1333641",183,183
7804,"0101000020E61000009CDD5A26C3155DC04644317903204140",7804,"173 HEATHER RD","LANDERS","San Bernardino","CA",92285,543000,43904,99887,686791,34.250106,-116.340036,"0101000020CE130000F6ABE2A0AF263CC1AFEDD16463FD3541",51,51
7805,"0101000020E610000098DBBDDC27285DC055DCB8C5FC344140",7805,"47424 PADDINGTON RD","LUCERNE VALLEY","San Bernardino","CA",92284,401000,23971,32764,457735,34.413964,-116.627433,"0101000020CE1300004D974D80827B3CC15A2DA49A37593641",0,0
7806,"0101000020E610000019541B9C882A5DC0ADC090D5AD344140",7806,"45757 PADDINGTON RD","LUCERNE VALLEY","San Bernardino","CA",92356,503000,22517,28209,553726,34.411555,-116.664588,"0101000020CE1300008D294BBFA9883CC1689892060B5B3641",0,0
7807,"0101000020E6100000876EF607CAE25CC0FFCC203EB0474140",7807,"16980 CADIZ RD","NEEDLES","San Bernardino","CA",92363,539000,23078,47735,609813,34.560066,-115.543581,"0101000020CE130000C852B0B9EBF43AC1E51C3C23AF463641",0,0
7808,"0101000020E6100000963E74417DA65CC05C1FD61BB56A4140",7808,"412 DESNOK ST","NEEDLES","San Bernardino","CA",92363,797000,16497,54196,867693,34.833652,-114.601395,"0101000020CE1300003938E6445A9539C1034F92FA24793641",0,0
7809,"0101000020E61000005ABDC3EDD0A85CC0874ECFBBB1704140",7809,"3960 WETMORE WY","NEEDLES","San Bernardino","CA",92363,653000,0,39180,692180,34.880424,-114.637752,"0101000020CE130000BE2B09A1019E39C188054A12B38F3641",0,0
7810,"0101000020E6100000C7D9740470A65CC03E93FDF3346C4140",7810,"1225 MARINA DR","NEEDLES","San Bernardino","CA",92363,166000,0,47065,213065,34.845366,-114.600587,"0101000020CE13000076B81D86139439C1D603571D1C7E3641",0,0
7811,"0101000020E61000005FD1ADD7F4A65CC0FBCA83F4146B4140",7811,"450 F ST","NEEDLES","San Bernardino","CA",92363,711000,0,26845,737845,34.836577,-114.608694,"0101000020CE13000024EC7312A49739C1C467E1BBE67A3641",0,0
7812,"0101000020E6100000FDF49F353F9A5CC00D0055DCB83D4140",7812,"12333 ROAN DR","HAVASU LAKE","San Bernardino","CA",92363,562000,24953,9831,596784,34.482204,-114.410108,"0101000020CE130000E8585548697039C19D99B0D55AD53541",0,0
7813,"0101000020E610000095B88E71C5A85CC0CB48BDA772704140",7813,"3910 WETMORE WY","NEEDLES","San Bernardino","CA",92363,662000,0,92236,754236,34.878499,-114.637051,"0101000020CE1300003DBE4A42ED9D39C197117176D38E3641",0,0
7814,"0101000020E6100000096D3997E27A5EC0E40F069E7B4F4240",7814,"260 19th","Pacific Grove","Monterey","CA",93950,549000,8607,44066,601673,36.62096,-121.92008,"0101000020CE1300003025CDCF5A4E41C1C5CB7F78ABC33B41",0,0
7815,"0101000020E6100000AB09A2EE037C5EC038F3AB3940504240",7815,"1398 Arena Ave","Pacific Grove","Monterey","CA",93950,460000,0,42416,502416,36.62696,-121.93774,"0101000020CE13000017380CAEF15041C1E5C83D6CD8C73B41",0,0
7816,"0101000020E61000000CEA5BE674695EC0F7C77BD5CA544240",7816,"326 Alameda Ave","Salinas","Monterey","CA",93901,628000,0,5864,633864,36.66244,-121.64776,"0101000020CE130000689141E2871E41C1224BA589E7BB3B41",0,0
7817,"0101000020E610000016DEE522BE675EC07CD5CA845F564240",7817,"1254 2nd","Salinas","Monterey","CA",93905,864000,15666,26828,906494,36.67479,-121.62098,"0101000020CE1300002BA34CB5581941C152F24E26A5BE3B41",0,0
7818,"0101000020E61000009CA223B9FC695EC0E7FBA9F1D2594240",7818,"126 2nd","Salinas","Monterey","CA",93906,77000,0,25333,102333,36.70175,-121.65605,"0101000020CE130000E3BA48659E1D41C1421453BF3FCD3B41",0,0
7819,"0101000020E610000016F6B4C35F7B5EC03DB83B6BB7454240",7819,"2557 14th","Carmel","Monterey","CA",93923,807000,34970,18276,860246,36.54466,-121.92772,"0101000020CE130000C129235E205441C158FD94793AA43B41",0,0
7820,"0101000020E6100000C7F484251E765EC0E3C798BB96444240",7820,"29 Alta Madera Ave","Carmel","Monterey","CA",93923,690000,36312,12403,738715,36.53585,-121.84559,"0101000020CE130000E87EAEDCF04641C1D3A0AAF3DB983B41",138,138
7821,"0101000020E61000002849D74CBE555DC03333333333034140",7821,"222 Berkeley Ct","Colton","San Bernardino","CA",92324,993346,0,23199,1016545,34.025,-117.33974,"0101000020CE1300009C644561F2983DC18AF13C3236EB3541",0,0
7822,"0101000020E61000001F9DBAF259545DC0A67EDE54A40A4140",7822,"1458 Bordwell Ave","Colton","San Bernardino","CA",92324,958720,10945,50195,1019860,34.08314,-117.31799,"0101000020CE1300000AAC0738B58B3DC1551646BE39023641",0,0
7823,"0101000020E6100000EA5BE674594E5DC0DEE522BE13134140",7823,"3194 Cactus Cir","Highland","San Bernardino","CA",92346,558680,27863,62919,649462,34.14904,-117.22421,"0101000020CE130000769AB42F9E643DC18C39C819D6163641",0,0
7966,"0101000020E610000076FD82DDB0795DC0E36BCF2C09D04040",7966,"1311 Oxford Ln","Newport Beach","Orange","CA",92660,2085704,44606,0,2130310,33.62528,-117.90142,"0101000020CE1300002770B2A1BB843EC14CF205C0B96E3541",0,0
7824,"0101000020E610000044DD0720B54B5DC0145CACA8C1104140",7824,"28474 Carriage Hill Dr","Highland","San Bernardino","CA",92346,530737,0,10031,540768,34.13091,-117.18293,"0101000020CE13000028BB88EDF9573DC1F29ABDC4D90B3641",54,54
7825,"0101000020E61000004209336DFF4A5DC0384A5E9D63104140",7825,"28979 Clear Spring Ln","Highland","San Bernardino","CA",92346,961218,47333,57732,1066283,34.12804,-117.17184,"0101000020CE130000459033BB62543DC141D8C78AC0093641",0,0
7826,"0101000020E61000002CD49AE61D4B5DC0ABB2EF8AE0034140",7826,"729 Burke St","Redlands","San Bernardino","CA",92373,317950,0,47189,365139,34.03029,-117.1737,"0101000020CE1300002719EBED765E3DC15A7291C446E03541",0,0
7827,"0101000020E61000002788BA0F404E5DC0A20BEA5BE6204140",7827,"400 Bel Air Dr","Lake Arrowhead","San Bernardino","CA",92352,760576,0,48547,809123,34.25703,-117.22266,"0101000020CE13000083235A59A2593DC11A78E3BAB2443641",1239,1200
7828,"0101000020E61000007233DC80CF4B5DC09D4B7155D91F4140",7828,"235 Blue Lake Rd","Lake Arrowhead","San Bernardino","CA",92352,884447,47970,55338,987755,34.24882,-117.18454,"0101000020CE1300002A449EC4274D3DC126B944BE303E3641",966,939
7829,"0101000020E6100000B8E4B8533A425DC08FC70C54C6034140",7829,"12344 Bryant St","Yucaipa","San Bernardino","CA",92399,830110,36539,60822,927471,34.02949,-117.03481,"0101000020CE1300005FC555C4082E3DC1CFFE2AA5FBD43541",39,39
7830,"0101000020E610000046CEC29E76785DC03012DA722ECD4040",7830,"2017 Bayside Dr","Corona Del Mar","Orange","CA",92625,843692,0,90049,933741,33.60298,-117.88224,"0101000020CE13000014A705AE3B803EC147900B11AD633541",0,0
7831,"0101000020E6100000982F2FC03E785DC0B0FECF61BECC4040",7831,"137 Bayside Pl","Corona Del Mar","Orange","CA",92625,758668,22021,93987,874676,33.59956,-117.87883,"0101000020CE1300007E92CEE0607F3EC15512106AF1613541",0,0
7832,"0101000020E610000095D4096822785DC0FE7DC68503CD4040",7832,"461 Begonia Ave","Corona Del Mar","Orange","CA",92625,482980,0,52903,535883,33.60167,-117.8771,"0101000020CE130000200FA4DC8F7E3EC10F94CB7FB2623541",0,0
7833,"0101000020E61000002788BA0F40765DC09F8EC70C54CE4040",7833,"39 Bodega Bay Dr","Corona Del Mar","Orange","CA",92625,740597,27873,35992,804462,33.61194,-117.84766,"0101000020CE1300004407BFAD38733EC1FEE22DC9A4643541",0,0
7834,"0101000020E61000002F8B89CDC7735DC0A8E3310395D94040",7834,"16646 Camilia Ave","Tustin","Orange","CA",92782,401239,0,90407,491646,33.69986,-117.80907,"0101000020CE13000028E61AD8F75C3EC179D559FFD6863541",0,0
7835,"0101000020E6100000DEB06D5166735DC0A3E9EC6470D04040",7835,"29 Blue Heron","Irvine","Orange","CA",92603,311738,48158,67309,427205,33.62843,-117.80312,"0101000020CE130000A0741C2EF9613EC12CF7C42400683541",0,0
7836,"0101000020E6100000CE3637A627725DC07EA99F3715D14040",7836,"46 Boulder View","Irvine","Orange","CA",92603,705921,0,18159,724080,33.63346,-117.78367,"0101000020CE130000DDA2777BA85A3EC1D9B97AF98B683541",174,171
7837,"0101000020E6100000314278B4716C5DC06440F67AF7D34040",7837,"24969 Calle Vecindad","Lake Forest","Orange","CA",92630,918415,42550,25743,986708,33.65599,-117.69444,"0101000020CE130000645934C628393EC13AD6EB5CD76A3541",0,0
7838,"0101000020E610000025E99AC937715DC02367614F3BC44040",7838,"670 Blue Bird Canyon Dr","Laguna Beach","Orange","CA",92651,345773,21024,95343,462140,33.53306,-117.76903,"0101000020CE130000D23BB176795F3EC104601639B03C3541",0,0
7839,"0101000020E6100000F0C4AC1743735DC01288D7F50BC64040",7839,"1318 Cliff Dr","Laguna Beach","Orange","CA",92651,718091,8733,29401,756225,33.54724,-117.80097,"0101000020CE130000A6FFC97B46693EC13E5D3BFA53453541",0,0
7840,"0101000020E610000029965B5A0D6F5DC04243FF0417BF4040",7840,"32338 Coast Hwy","Laguna Beach","Orange","CA",92651,549659,0,25794,575453,33.49289,-117.73519,"0101000020CE130000C6962E8D92573EC150E0DF61DA283541",0,0
7841,"0101000020E6100000C898BB96906B5DC08E75711B0DC04040",7841,"25722 Calle Aspero","San Juan Capistrano","Orange","CA",92675,346667,30720,94070,471457,33.5004,-117.6807,"0101000020CE130000E033B89AB2433EC13730CFA198273541",0,0
7843,"0101000020E6100000376C5B94D96A5DC0637AC2120FC04040",7843,"26397 Calle Lucana","San Juan Capistrano","Orange","CA",92675,640819,0,48024,688843,33.50046,-117.66953,"0101000020CE1300005CF8E000C53F3EC13E19C117B6263541",0,0
7844,"0101000020E61000005BD3BCE314655DC0931804560ECD4040",7844,"36 Brentwood","Trabuco Canyon","Orange","CA",92679,450445,31473,19255,501173,33.602,-117.5794,"0101000020CE130000A961B3E924163EC1B2A9E9D88B4A3541",159,150
7845,"0101000020E6100000EBFF1CE6CB655DC02B8716D9CECB4040",7845,"26 Claremont Ln","Trabuco Canyon","Orange","CA",92679,551725,16102,51231,619058,33.59225,-117.59057,"0101000020CE13000031DE8F38051B3EC157049F954E473541",99,99
7846,"0101000020E6100000BF2B82FFAD6A5DC0AD174339D1BA4040",7846,"26520 Avenida Las Palmas","Capistrano Beach","Orange","CA",92624,878400,0,56160,934560,33.45951,-117.66687,"0101000020CE1300001AF8C98FDF423EC1B50A68A317153541",0,0
7847,"0101000020E6100000D5CA845FEA695DC01A6EC0E787B94040",7847,"35325 Camino Capistrano","Capistrano Beach","Orange","CA",92624,946075,0,51400,997475,33.44946,-117.65493,"0101000020CE130000FFFFAD33AB3F3EC18888F532D90F3541",0,0
7848,"0101000020E61000008F53742497675DC07B4963B48EB64040",7848,"246 Avenida Miramar","San Clemente","Orange","CA",92672,906771,17093,82950,1006814,33.42623,-117.6186,"0101000020CE13000035FB0D1630353EC1119E86A204033541",0,0
7849,"0101000020E6100000BC22F8DF4A665DC06D904946CEB24040",7849,"255 Avenida Vista Del Oceano","San Clemente","Orange","CA",92672,438579,16487,40806,495872,33.39692,-117.59832,"0101000020CE130000D7C36A8DF0303EC1E7B39C7DE9F43441",0,0
7850,"0101000020E610000004392861A6675DC0B6BE4868CBB54040",7850,"122 Coronado Ln","San Clemente","Orange","CA",92672,900210,14990,65177,980377,33.42027,-117.61953,"0101000020CE1300009AC47BE219363EC155DC30988F003541",0,0
7851,"0101000020E61000004AD235936F685DC0CDAFE600C1BC4040",7851,"2934 Caballista Del Sur","San Clemente","Orange","CA",92673,989230,0,75634,1064864,33.47464,-117.63181,"0101000020CE130000B22379D410353EC143E374AEAA183541",0,0
7852,"0101000020E6100000A60A462575665DC0809A5AB6D6BB4040",7852,"44 Calle Alumbrado","San Clemente","Orange","CA",92673,723671,21948,43752,789371,33.46749,-117.6009,"0101000020CE130000FB225CEBE82A3EC1D9CB59451D133541",30,30
7853,"0101000020E6100000BC22F8DF4A525DC01990BDDEFD994040",7853,"2541 Bradley St","Oceanside","San Diego","CA",92056,725360,48567,67041,840968,33.20306,-117.28582,"0101000020CE130000D709D937C8D53DC15BC8384E3D893441",0,0
7854,"0101000020E6100000ED2AA4FCA4545DC0A4703D0AD7974040",7854,"3114 Coachman Ct","Oceanside","San Diego","CA",92056,555680,30709,52251,638640,33.18625,-117.32257,"0101000020CE1300002EBCD0BB60E43DC124C0F3850C853441",0,0
7855,"0101000020E6100000AC90F2936A435DC0931D1B81789D4040",7855,"12793 Big Bend Way","Valley Center","San Diego","CA",92082,746396,25412,24208,796016,33.23024,-117.05338,"0101000020CE13000055BCE37226813DC15CBF67CA38823441",1302,1197
7856,"0101000020E6100000ECA353573E4F5DC01B2AC6F99B644040",7856,"3674 Bayonne Dr","San Diego","San Diego","CA",92109,341084,29268,0,370352,32.78601,-117.23818,"0101000020CE1300002694297744ED3DC148E88B7C20D43341",0,0
7857,"0101000020E6100000957D5704FF4F5DC06EDDCD531D624040",7857,"2943 Bayside Walk","San Diego","San Diego","CA",92109,909888,49797,19306,978991,32.76652,-117.24994,"0101000020CE1300009AD7A87852F33DC152B68E04CBCC3341",0,0
7858,"0101000020E6100000003ACC9717505DC0280AF4893C654040",7858,"927 Braemar Ln","San Diego","San Diego","CA",92109,835746,18275,22114,876135,32.79091,-117.25144,"0101000020CE1300000607B9487FF13DC172A5B64947D73341",0,0
7859,"0101000020E61000008E06F016484C5DC0268DD13AAA6A4040",7859,"4883 Boise Ave","San Diego","San Diego","CA",92117,739822,0,66758,806580,32.83332,-117.1919,"0101000020CE1300008128BC7C4AD83DC1818B320882E43341",0,0
7860,"0101000020E6100000543A58FFE74A5DC05131CEDF846A4040",7860,"4958 Cannington Dr","San Diego","San Diego","CA",92117,659187,28400,92592,780179,32.83218,-117.17041,"0101000020CE1300007177AA18C8D03DC19EFB80E84BE23341",0,0
7861,"0101000020E6100000D656EC2FBB515DC09C6D6E4C4F844040",7861,"712 Cathy Ln","Cardiff By The Sea","San Diego","CA",92007,661211,33399,87325,781935,33.03367,-117.27705,"0101000020CE130000867DD21916E33DC1255BC72B85403441",0,0
